transaction_id,amount,currency,status,description,transacted_at,posted_at,transaction_refresh,account,institution_name,display_name,account_type,last4,category,subcategory,subscritpions
fctxn_1SQAkNGykbcOG8szOrzMDfff,-60.0,usd,posted,Zelle payment to MADELINE 26321309054,2025-09-23T00:00:00+00:00,2025-09-23T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szTID5oXP7,-2103.27,usd,posted,CHECK # 13208,2025-09-22T00:00:00+00:00,2025-09-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szqAFe9NNE,-172.8,usd,posted,ORIG CO NAME:RedBull US EIPP ORIG ID:3300480328 DESC DATE:092125 CO ENTRY DESCR:VENDOR PMTSEC:CCD TRACE#:091000013021168 EED:250922 IND ID:UYSFM5KLXH IND NAME:Mark Tafoya TRN: 2653021168TC,2025-09-22T00:00:00+00:00,2025-09-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szCRfNgpy8,10747.09,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250921 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500120503231 EED:250922 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2650503231TC,2025-09-22T00:00:00+00:00,2025-09-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sz18vUPzN4,-165.9,usd,posted,CHECK # 13205,2025-09-22T00:00:00+00:00,2025-09-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szOLbgCyyS,14366.64,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250921 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500120503233 EED:250922 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2650503233TC,2025-09-22T00:00:00+00:00,2025-09-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szD1Pxn0iq,-172.0,usd,posted,CHECK # 13206,2025-09-22T00:00:00+00:00,2025-09-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz9za6yAH9,-44.8,usd,posted,CHECK # 13152,2025-09-22T00:00:00+00:00,2025-09-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szjlviBUCy,-150.0,usd,posted,Zelle payment to RODNEY 26309467902,2025-09-21T00:00:00+00:00,2025-09-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szHeuqqXTT,-700.0,usd,posted,Zelle payment to Nav 26306897994,2025-09-21T00:00:00+00:00,2025-09-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz0XnamzOs,-150.0,usd,posted,Zelle payment to BRIAN 26309452641,2025-09-21T00:00:00+00:00,2025-09-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szZ5GiD6EO,9147.9,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250919 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500122250332 EED:250922 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2622250332TC,2025-09-20T00:00:00+00:00,2025-09-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szM26YDvx2,-10072.41,usd,posted,ORIG CO NAME:NYS DTF SALES ORIG ID:O146013200 DESC DATE: CO ENTRY DESCR:Tax PaymntSEC:CCD TRACE#:091000013270374 EED:250922 IND ID:000000133213467 IND NAME:SW2505305577 TRN: 2623270374TC,2025-09-20T00:00:00+00:00,2025-09-22T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szlrA6Pcv4,-305.03,usd,posted,ORIG CO NAME:Seated - New Gue ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:Seated- DiSEC:WEB TRACE#:091000010888345 EED:250919 IND ID:ST-B7Y0H9K1S5I3 IND NAME:THE WINSLOW TRN: 2610888345TC,2025-09-19T00:00:00+00:00,2025-09-19T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sz2gnn4flK,420.0,usd,posted,REMOTE ONLINE DEPOSIT # 1,2025-09-19T00:00:00+00:00,2025-09-19T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szwBKIOuq9,2766.05,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250918 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500129610636 EED:250919 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2619610636TC,2025-09-19T00:00:00+00:00,2025-09-19T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szJiUDUowZ,-80.0,usd,posted,CHECK # 13200,2025-09-19T00:00:00+00:00,2025-09-19T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szCCLClWZs,-245.71,usd,posted,ORIG CO NAME:VERIZON WIRELESS ORIG ID:7223344794 DESC DATE:250919 CO ENTRY DESCR:PAYMENTS SEC:PPD TRACE#:021000022065580 EED:250919 IND ID:078631313300001 IND NAME:0000000078631313300001 TRN: 2622065580TC,2025-09-19T00:00:00+00:00,2025-09-19T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz9TPkILu5,-82.98,usd,posted,ORIG CO NAME:ADP PAYROLL FEES ORIG ID:9659605001 DESC DATE:250919 CO ENTRY DESCR:ADP FEES SEC:CCD TRACE#:021000020119414 EED:250919 IND ID:926139289455 IND NAME:700162466243 E 14TH CA 550374703 TRN: 2620119414TC,2025-09-19T00:00:00+00:00,2025-09-19T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szL6njSELo,5355.06,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250917 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500123571590 EED:250918 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2603571590TC,2025-09-18T00:00:00+00:00,2025-09-18T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szZ1jIAtb3,187.27,usd,posted,ORIG CO NAME:SPICETECH LLC ORIG ID:1883850889 DESC DATE: CO ENTRY DESCR:REFUND SEC:CCD TRACE#:211274453571588 EED:250918 IND ID: IND NAME:The Winslow TRN: 2603571588TC,2025-09-18T00:00:00+00:00,2025-09-18T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz0vXEMU1s,-400.33,usd,posted,ORIG CO NAME:ADP WAGE PAY ORIG ID:9333006057 DESC DATE:250918 CO ENTRY DESCR:WAGE PAY SEC:CCD TRACE#:021000021368765 EED:250918 IND ID:689103047677GJO IND NAME:243 E 14TH CAFE INC TH 323298036 TRN: 2611368765TC,2025-09-18T00:00:00+00:00,2025-09-18T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szjD4lGci0,3535.26,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250916 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500122493865 EED:250917 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2592493865TC,2025-09-17T00:00:00+00:00,2025-09-17T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szrJqodQst,-147.74,usd,posted,ORIG CO NAME:ADP PAY-BY-PAY ORIG ID:9555555505 DESC DATE:250917 CO ENTRY DESCR:PAY-BY-PAYSEC:CCD TRACE#:021000023530546 EED:250917 IND ID:944336246372GJO IND NAME:243 E 14TH CAFE INC TH 304287687 TRN: 2593530546TC,2025-09-17T00:00:00+00:00,2025-09-17T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szIMMc9klh,-4266.37,usd,posted,ORIG CO NAME:CON ED OF NY ORIG ID:2462467002 DESC DATE:250915 CO ENTRY DESCR:CECONY SEC:CCD TRACE#:021000023530544 EED:250917 IND ID:13883400007 IND NAME:243 E14 CAFE INC. TRN: 2593530544TC,2025-09-17T00:00:00+00:00,2025-09-17T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szpV0WY0qb,-12358.39,usd,posted,ORIG CO NAME:ADP WAGE PAY ORIG ID:9333006057 DESC DATE:250916 CO ENTRY DESCR:WAGE PAY SEC:CCD TRACE#:021000021666543 EED:250916 IND ID:944336246371GJO IND NAME:243 E 14TH CAFE INC TH 323298036 TRN: 2591666543TC,2025-09-16T00:00:00+00:00,2025-09-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szS38JSX0c,7343.65,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250915 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500129812301 EED:250916 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2589812301TC,2025-09-16T00:00:00+00:00,2025-09-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szH7fmJ9Jf,-5203.21,usd,posted,ORIG CO NAME:ADP Tax ORIG ID:1223006057 DESC DATE:250916 CO ENTRY DESCR:ADP Tax SEC:CCD TRACE#:021000024346064 EED:250916 IND ID:LUGJO 091736A01 IND NAME:243 E 14TH CAFE INC AA TRN: 2594346064TC,2025-09-16T00:00:00+00:00,2025-09-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szGXPf0nAQ,-2182.94,usd,posted,ORIG CO NAME:WOOLCO FOODS ORIG ID:2331201470 DESC DATE: CO ENTRY DESCR:BANK SWEEPSEC:WEB TRACE#:104000011033312 EED:250916 IND ID:FT396172214 IND NAME:WINSLOW PUB & RESTAURA TRN: 2581033312TC,2025-09-16T00:00:00+00:00,2025-09-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szCVWMvxpJ,-4581.7,usd,posted,ORIG CO NAME:Manhattan Beer D ORIG ID:1139118000 DESC DATE: CO ENTRY DESCR:Manhattan SEC:CCD TRACE#:021000024480672 EED:250916 IND ID:FT396171943 IND NAME:243 E. 14th cafe incTh TRN: 2594480672TC,2025-09-16T00:00:00+00:00,2025-09-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szsUCdO7JR,13591.53,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250914 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500121717541 EED:250915 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2581717541TC,2025-09-15T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szvkTaj7JT,6280.35,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250914 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500121717543 EED:250915 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2581717543TC,2025-09-15T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szzoqIKFpz,-1633.09,usd,posted,ORIG CO NAME:Baldor specialty ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:Baldor speSEC:WEB TRACE#:091000014204622 EED:250915 IND ID:ST-X6F0X3G3Q0F9 IND NAME:THE WINSLOW TRN: 2584204622TC,2025-09-15T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szwIgHF5Lg,-600.0,usd,posted,Zelle payment to Mangan Accounting 26237086528,2025-09-15T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szXp66gmel,-1157.93,usd,posted,ORIG CO NAME:UNION BEER DISTR ORIG ID:9113310559 DESC DATE: CO ENTRY DESCR:INVOICES SEC:CCD TRACE#:021303612667540 EED:250915 IND ID:FMTHI09/14/25 IND NAME:THE WINSLOW 344196 TRN: 2582667540TC,2025-09-15T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szQ1IiguAX,-883.0,usd,posted,ORIG CO NAME:ANHEUSER BUSCH N ORIG ID:9431510617 DESC DATE: CO ENTRY DESCR:INVOICES SEC:CCD TRACE#:021303612667542 EED:250915 IND ID:N185609/14/25 IND NAME:THE WINSLOW 197363 TRN: 2582667542TC,2025-09-15T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szNflChYej,-4504.82,usd,posted,ORIG CO NAME:SGWS of NYC ORIG ID:0008235758 DESC DATE:250914 CO ENTRY DESCR:3056254171SEC:WEB TRACE#:021000024204627 EED:250915 IND ID: IND NAME:Mark Tafoya 2642409989214 TRN: 2584204627TC,2025-09-15T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz355xLjcZ,-3269.19,usd,posted,ORIG CO NAME:EMPIRE MERCHANTS ORIG ID:8263863381 DESC DATE: CO ENTRY DESCR:J2646 RCURSEC:CCD TRACE#:111000024204624 EED:250915 IND ID:CZ10000J3DZ7C IND NAME:243 E 14TH CAFE INC TRN*1*CZ10000J3DZ7C\RMR*IK*EMPIRE M ERCHANTS NY\ TRN: 2584204624TC,2025-09-15T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szIcCZF8Rd,-150.0,usd,posted,Zelle payment to Dave Drums Music 26227771886,2025-09-14T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz7GEMVEOK,-700.0,usd,posted,Zelle payment to Nav 26222859829,2025-09-14T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz6XNEMjiU,-150.0,usd,posted,Zelle payment to Alex Miller 26227781247,2025-09-14T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szV3V5mNAQ,5213.09,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250912 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500121027767 EED:250915 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2551027767TC,2025-09-13T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szl1okhMXd,-800.0,usd,posted,ORIG CO NAME:SBA LOAN ORIG ID:7300000104 DESC DATE:250912 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:041036042257792 EED:250915 IND ID:0000 IND NAME:THE WINSLOW ACH TRANSACTION TRN: 2552257792TC,2025-09-13T00:00:00+00:00,2025-09-15T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szpmJFt6qL,2405.25,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250911 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500121116629 EED:250912 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2541116629TC,2025-09-12T00:00:00+00:00,2025-09-12T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szRTM0usGu,150.0,usd,posted,Online Transfer from CHK ...8160 transaction#: 26202172373,2025-09-12T00:00:00+00:00,2025-09-12T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sz8wwJ5SWa,-82.12,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250911 CO ENTRY DESCR:CHG BACKS SEC:CCD TRACE#:011500122436305 EED:250912 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2542436305TC,2025-09-12T00:00:00+00:00,2025-09-12T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szqsZG3Dg4,-335.49,usd,posted,ORIG CO NAME:Seated - New Gue ORIG ID:4270465600 DESC DATE: CO ENTRY DESCR:Seated- DiSEC:WEB TRACE#:111000022436303 EED:250912 IND ID:ST-U2E9H5R7I6B7 IND NAME:THE WINSLOW TRN: 2542436303TC,2025-09-12T00:00:00+00:00,2025-09-12T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szWZ5lDGio,-414.0,usd,posted,Zelle payment to Zack Sobel 26204269290,2025-09-12T00:00:00+00:00,2025-09-12T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szVfmANizd,-72.98,usd,posted,ORIG CO NAME:ADP PAYROLL FEES ORIG ID:9659605001 DESC DATE:250912 CO ENTRY DESCR:ADP FEES SEC:CCD TRACE#:021000024879544 EED:250912 IND ID:790078576647 IND NAME:699615445243 E 14TH CA 550374703 TRN: 2554879544TC,2025-09-12T00:00:00+00:00,2025-09-12T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szGqzRxK4J,1804.7,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250910 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500121543735 EED:250911 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2531543735TC,2025-09-11T00:00:00+00:00,2025-09-11T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szvOgwh4ws,-286.1,usd,posted,CHECK # 13198,2025-09-10T00:00:00+00:00,2025-09-10T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szo55SwZiL,-161.9,usd,posted,ORIG CO NAME:ADP PAY-BY-PAY ORIG ID:9555555505 DESC DATE:250910 CO ENTRY DESCR:PAY-BY-PAYSEC:CCD TRACE#:021000025801458 EED:250910 IND ID:939936337226GJO IND NAME:243 E 14TH CAFE INC TH 304287687 TRN: 2525801458TC,2025-09-10T00:00:00+00:00,2025-09-10T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sz8Q5SdbiI,-5604.68,usd,posted,ORIG CO NAME:ADP Tax ORIG ID:1223006057 DESC DATE:250910 CO ENTRY DESCR:ADP Tax SEC:CCD TRACE#:021000028768337 EED:250910 IND ID:LUGJO 3938941VV IND NAME:243 E 14TH CAFE INC AA TRN: 2538768337TC,2025-09-10T00:00:00+00:00,2025-09-10T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szRL7WrOqb,2610.14,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250909 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500124711047 EED:250910 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 2524711047TC,2025-09-10T00:00:00+00:00,2025-09-10T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sznOeNp2Ja,-1356.0,usd,posted,CHECK # 13187,2025-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szYU8kjNqs,-286.1,usd,posted,CHECK # 13189,2025-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szFULxAPnq,-13493.75,usd,posted,ORIG CO NAME:ADP WAGE PAY ORIG ID:9333006057 DESC DATE:250909 CO ENTRY DESCR:WAGE PAY SEC:CCD TRACE#:021000024941050 EED:250909 IND ID:939936337225GJO IND NAME:243 E 14TH CAFE INC TH 323298036 TRN: 2524941050TC,2025-09-09T00:00:00+00:00,2025-09-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
